group_id,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
23492,98.75,135.75,1022.0,0.0,0.0,0.0,7.0,5.0,1408.5,53.25,12.75,0.0,17.5,5.5,202209052000,202209052100,47.75,5.5,2718.25,2766.0,2,0
23493,99.5,141.5,1041.25,0.0,0.0,0.0,7.0,5.0,1408.25,53.25,13.0,0.0,18.5,9.25,202209052100,202209052200,52.75,9.25,2743.75,2796.5,2,0
23494,99.0,162.25,884.25,0.0,0.0,0.0,7.0,5.0,1405.25,45.75,12.75,0.0,18.5,12.75,202209052200,202209052300,56.0,12.75,2596.5,2652.5,2,0
23495,98.0,164.0,926.0,0.0,0.0,0.0,7.0,5.0,1404.5,45.25,12.5,0.0,18.5,17.0,202209052300,202209060000,60.0,17.0,2637.75,2697.75,2,1
23496,97.0,163.25,854.5,0.0,0.0,0.0,7.0,5.0,1406.0,44.25,12.0,0.0,17.75,21.75,202209060000,202209060100,63.5,21.75,2565.0,2628.5,2,1
23497,96.75,163.5,862.0,0.0,0.0,0.0,7.0,5.0,1405.75,45.0,11.75,0.0,17.5,23.75,202209060100,202209060200,65.0,23.75,2573.0,2638.0,2,1
23498,97.75,159.0,859.25,0.0,0.0,0.0,7.0,5.0,1406.5,44.25,11.75,0.0,18.75,15.5,202209060200,202209060300,58.0,15.5,2566.75,2624.75,2,1
23499,97.25,155.75,997.0,0.0,0.0,0.0,7.0,5.0,1406.25,44.0,12.0,0.0,19.0,12.0,202209060300,202209060400,55.0,12.0,2700.25,2755.25,2,0
23500,94.5,148.75,1150.75,0.0,0.0,0.0,7.0,5.0,1404.0,47.75,13.0,35.5,18.25,13.0,202209060400,202209060500,91.75,48.5,2845.75,2937.5,3,2
23501,94.25,151.0,1141.25,0.0,0.0,0.0,7.5,5.0,1404.75,51.25,14.0,274.75,18.75,19.25,202209060500,202209060600,339.25,294.0,2842.5,3181.75,11,9
23502,94.25,150.75,1070.0,0.0,0.0,0.0,8.0,5.0,1406.5,59.0,14.25,697.5,19.5,5.5,202209060600,202209060700,749.75,703.0,2780.5,3530.25,21,20
23503,92.0,150.75,991.5,0.0,0.0,0.0,8.0,5.0,1407.25,66.5,14.0,1073.0,18.25,1.0,202209060700,202209060800,1119.25,1074.0,2708.0,3827.25,29,28
23504,93.75,154.75,943.25,0.0,0.0,0.0,7.0,5.0,1407.75,70.75,13.0,1392.0,18.75,2.0,202209060800,202209060900,1437.75,1394.0,2670.25,4108.0,35,34
23505,94.25,150.5,948.25,0.0,0.0,0.0,7.0,5.0,1404.5,74.25,12.25,1521.75,18.75,8.5,202209060900,202209061000,1573.25,1530.25,2671.75,4245.0,37,36
23506,94.25,150.25,1007.5,0.0,0.0,0.0,7.0,5.0,1405.0,74.5,12.5,1506.25,18.75,17.5,202209061000,202209061100,1567.0,1523.75,2731.5,4298.5,36,35
23507,95.0,151.5,1056.75,0.0,0.0,0.0,7.5,5.0,1403.5,74.0,13.0,1436.0,18.0,26.0,202209061100,202209061200,1505.5,1462.0,2780.75,4286.25,35,34
23508,97.75,148.0,1128.5,0.0,0.0,0.0,7.0,5.0,1404.25,74.0,12.75,1252.0,18.0,17.25,202209061200,202209061300,1312.0,1269.25,2852.5,4164.5,32,30
23509,96.75,147.75,1112.25,0.0,0.0,0.0,7.0,5.0,1404.75,74.0,13.75,1010.75,18.25,24.75,202209061300,202209061400,1079.5,1035.5,2835.5,3915.0,28,26
23510,96.75,146.5,1056.75,0.0,0.0,0.0,7.0,5.0,1404.5,69.0,14.0,735.0,19.0,97.0,202209061400,202209061500,877.0,832.0,2773.5,3650.5,24,23
23511,97.25,146.0,1126.0,0.0,0.0,0.0,7.75,5.0,1405.0,61.25,14.0,335.5,18.75,80.25,202209061500,202209061600,461.25,415.75,2835.5,3296.75,14,13
23512,97.0,126.0,1205.25,0.0,0.0,0.0,8.0,5.0,1406.5,52.25,14.25,67.5,18.25,22.25,202209061600,202209061700,135.25,89.75,2887.0,3022.25,4,3
23513,97.25,145.75,1187.5,0.0,0.0,0.0,8.0,5.0,1404.5,45.25,15.0,0.75,18.75,9.5,202209061700,202209061800,57.0,10.25,2880.25,2937.25,2,0
23514,98.5,170.75,1124.0,0.0,0.0,0.0,8.0,5.0,1403.5,45.0,14.0,0.0,19.0,11.5,202209061800,202209061900,57.5,11.5,2841.75,2899.25,2,0
23515,98.0,172.0,1061.5,0.0,0.0,0.0,8.0,5.0,1402.75,44.75,13.75,0.0,18.0,13.5,202209061900,202209062000,58.25,13.5,2779.0,2837.25,2,0
23516,98.75,173.25,1021.0,0.0,0.0,0.0,8.0,5.0,1405.5,45.0,13.25,0.0,18.75,11.0,202209062000,202209062100,56.0,11.0,2743.5,2799.5,2,0
23517,99.5,165.25,1023.0,0.0,0.0,0.0,8.0,5.0,1403.0,44.25,13.0,0.0,19.75,14.5,202209062100,202209062200,60.25,14.5,2735.0,2795.25,2,1
23518,99.75,204.0,830.75,0.0,0.0,0.0,8.0,5.0,1403.75,52.0,12.5,0.0,18.75,9.0,202209062200,202209062300,53.25,9.0,2590.25,2643.5,2,0
23519,98.25,204.5,835.25,0.0,0.0,0.0,8.0,5.0,1404.75,52.5,12.0,0.0,18.75,5.25,202209062300,202209070000,49.0,5.25,2595.25,2644.25,2,0
23520,97.75,207.75,970.5,0.0,0.0,0.0,8.0,5.0,1404.25,51.25,11.75,0.0,18.5,7.75,202209070000,202209070100,51.0,7.75,2731.5,2782.5,2,0
23521,97.0,207.5,909.5,0.0,0.0,0.0,8.0,5.0,1405.25,52.25,11.25,0.0,18.5,9.5,202209070100,202209070200,52.25,9.5,2671.5,2723.75,2,0
23522,97.0,209.0,866.75,0.0,0.0,0.0,8.0,5.0,1405.25,51.0,11.75,0.0,18.75,7.0,202209070200,202209070300,50.5,7.0,2629.0,2679.5,2,0
23523,97.5,204.5,925.0,0.0,0.0,0.0,8.0,5.0,1406.5,51.25,12.0,0.0,19.5,9.5,202209070300,202209070400,54.0,9.5,2684.75,2738.75,2,0
23524,95.0,218.5,1125.0,0.0,0.0,0.0,9.0,5.0,1411.25,55.0,13.25,33.5,19.0,15.75,202209070400,202209070500,95.5,49.25,2904.75,3000.25,3,2
23525,95.0,280.0,1101.25,0.0,0.0,0.0,8.75,5.0,1411.75,58.25,14.5,283.75,19.5,14.0,202209070500,202209070600,345.5,297.75,2946.25,3291.75,10,9
23526,95.0,304.75,1075.75,0.0,0.0,0.0,7.25,5.0,1412.0,66.0,15.0,721.25,18.75,5.25,202209070600,202209070700,772.5,726.5,2953.5,3726.0,21,19
23527,94.5,318.25,1075.75,0.0,0.0,0.0,8.0,5.0,1403.5,73.75,14.25,1152.25,18.0,0.25,202209070700,202209070800,1197.75,1152.5,2965.75,4163.5,29,28
23528,94.25,339.0,999.5,0.0,0.0,0.0,8.0,5.0,1394.25,77.5,13.25,1477.5,19.0,0.0,202209070800,202209070900,1522.75,1477.5,2904.5,4427.25,34,33
23529,95.0,321.0,940.0,0.0,0.0,0.0,8.0,5.0,1395.25,81.25,12.75,1622.5,18.5,0.0,202209070900,202209071000,1666.75,1622.5,2832.5,4499.25,37,36
23530,94.25,363.0,990.75,0.0,0.0,0.0,8.0,5.0,1402.0,82.0,12.75,1617.25,17.75,0.0,202209071000,202209071100,1660.75,1617.25,2932.0,4592.75,36,35
23531,94.5,329.75,1005.0,0.0,0.0,0.0,8.0,5.0,1403.25,81.5,13.0,1531.5,18.5,0.0,202209071100,202209071200,1576.0,1531.5,2914.0,4490.0,35,34
23532,97.5,265.75,1053.25,0.0,0.0,0.0,8.0,5.0,1403.75,81.25,13.0,1319.0,16.75,0.0,202209071200,202209071300,1361.75,1319.0,2901.5,4263.25,32,31
23533,97.0,233.25,1078.75,0.0,0.0,0.0,7.75,5.0,1404.5,80.75,12.75,1064.75,18.0,0.0,202209071300,202209071400,1108.25,1064.75,2894.25,4002.5,28,27
23534,96.75,225.5,1079.75,0.0,0.0,0.0,8.25,5.0,1406.5,76.5,12.75,759.75,17.5,0.0,202209071400,202209071500,803.25,759.75,2885.0,3688.25,22,21
23535,96.75,226.5,1094.75,0.0,0.0,0.0,8.25,5.0,1406.0,68.0,12.25,352.75,17.75,0.0,202209071500,202209071600,396.0,352.75,2892.0,3288.0,12,11
23536,97.0,234.75,1153.75,0.0,0.0,0.0,9.0,5.0,1406.0,58.5,12.0,66.5,18.0,0.0,202209071600,202209071700,110.5,66.5,2950.0,3060.5,4,2
23537,97.75,235.75,1089.25,0.0,0.0,0.0,8.25,5.0,1405.5,52.25,13.0,0.25,18.0,0.25,202209071700,202209071800,44.75,0.5,2880.5,2925.25,2,0
23538,98.75,240.25,1079.0,0.0,0.0,0.0,9.0,5.0,1404.0,52.0,13.0,0.0,18.5,7.25,202209071800,202209071900,52.75,7.25,2874.0,2926.75,2,0
23539,98.25,241.75,1049.25,0.0,0.0,0.0,8.25,5.0,1403.0,51.75,12.75,0.0,18.75,14.25,202209071900,202209072000,59.0,14.25,2844.0,2903.0,2,0
23540,99.5,240.0,1032.25,0.0,0.0,0.0,8.0,5.0,1404.25,51.5,11.25,0.0,20.0,18.5,202209072000,202209072100,62.75,18.5,2827.5,2890.25,2,1
23541,100.0,241.75,984.5,0.0,0.0,0.0,8.0,5.0,1403.75,51.0,11.0,0.0,19.75,21.5,202209072100,202209072200,65.25,21.5,2781.0,2846.25,2,1
23542,99.75,242.5,884.25,0.0,0.0,0.0,8.0,5.0,1406.25,52.0,11.0,0.0,20.25,21.75,202209072200,202209072300,66.0,21.75,2684.75,2750.75,2,1
23543,98.75,238.25,847.75,0.0,0.0,0.0,8.0,5.0,1407.5,52.25,11.0,0.0,19.5,29.0,202209072300,202209080000,72.5,29.0,2644.5,2717.0,3,1
23544,97.75,238.5,916.75,0.0,0.0,0.0,8.0,5.0,1408.5,51.75,10.75,0.0,19.5,27.5,202209080000,202209080100,70.75,27.5,2713.25,2784.0,3,1
23545,96.25,263.75,769.75,0.0,0.0,0.0,8.0,5.0,1407.25,52.0,11.0,0.0,18.75,21.0,202209080100,202209080200,63.75,21.0,2589.0,2652.75,2,1
23546,97.0,289.25,764.5,0.0,0.0,0.0,8.0,5.0,1408.0,51.0,11.0,0.0,19.0,24.75,202209080200,202209080300,67.75,24.75,2609.75,2677.5,3,1
23547,95.75,312.25,897.75,0.25,0.0,0.0,8.0,5.0,1407.75,51.0,11.25,0.0,18.5,25.5,202209080300,202209080400,68.25,25.5,2764.75,2833.0,2,1
23548,93.5,335.0,1085.75,0.0,0.0,0.0,8.0,5.0,1402.0,54.5,12.25,37.25,18.0,32.0,202209080400,202209080500,112.5,69.25,2970.75,3083.25,4,2
23549,94.75,367.75,1057.75,0.0,0.0,0.0,7.25,5.0,1402.0,58.25,13.25,276.75,19.25,37.0,202209080500,202209080600,358.5,313.75,2980.5,3339.0,11,9
23550,93.75,390.25,1049.75,0.0,0.0,0.0,7.0,5.0,1401.25,65.75,13.5,702.75,18.5,39.5,202209080600,202209080700,786.25,742.25,3000.75,3787.0,21,20
23551,94.25,405.75,1003.75,0.0,0.0,0.0,7.0,5.0,1401.75,73.5,13.0,1147.0,18.5,43.75,202209080700,202209080800,1234.25,1190.75,2979.0,4213.25,29,28
23552,93.75,417.5,920.75,0.0,0.0,0.0,7.0,5.0,1399.25,77.5,12.75,1474.75,18.25,76.5,202209080800,202209080900,1594.25,1551.25,2908.75,4503.0,35,34
23553,97.0,409.5,822.25,0.0,0.0,0.0,7.0,5.0,1390.5,80.75,12.25,1640.5,18.25,112.0,202209080900,202209081000,1795.0,1752.5,2800.0,4595.0,39,38
23554,96.5,408.5,1008.0,0.0,0.0,0.0,7.0,5.0,1393.25,81.0,11.75,1609.25,18.25,129.5,202209081000,202209081100,1780.75,1738.75,2987.25,4768.0,37,36
23555,97.5,398.25,1096.75,0.0,0.0,0.0,7.25,5.0,1393.0,81.0,11.25,1417.75,18.25,148.25,202209081100,202209081200,1607.75,1566.0,3066.5,4674.25,34,34
23556,97.0,405.0,1053.25,0.0,0.0,0.0,7.0,5.0,1398.5,81.0,11.75,1063.0,17.75,137.75,202209081200,202209081300,1242.25,1200.75,3034.75,4277.0,29,28
23557,93.5,398.5,1100.5,0.0,0.0,0.0,7.0,5.0,1400.0,81.0,12.25,739.75,18.0,119.75,202209081300,202209081400,901.75,859.5,3073.5,3975.25,23,22
23558,75.0,389.5,1130.5,0.0,0.0,0.0,7.0,5.0,1401.0,76.75,13.25,377.5,18.75,152.0,202209081400,202209081500,573.5,529.5,3072.75,3646.25,16,15
23559,76.0,391.5,1019.0,0.0,0.0,0.0,6.25,5.0,1399.5,68.0,13.25,172.0,18.5,138.75,202209081500,202209081600,353.75,310.75,2954.0,3307.75,11,9
23560,76.25,383.0,1007.75,0.0,0.0,0.0,6.25,5.0,1401.0,59.0,14.0,43.75,18.5,77.75,202209081600,202209081700,165.25,121.5,2927.0,3092.25,5,4
23561,77.0,382.0,1004.5,0.0,0.0,0.0,7.25,5.0,1400.25,52.25,13.75,0.5,18.25,90.0,202209081700,202209081800,134.75,90.5,2916.0,3050.75,4,3
23562,77.5,388.25,1026.0,0.0,0.0,0.0,8.25,5.0,1399.0,51.75,12.75,0.0,19.25,67.75,202209081800,202209081900,113.0,67.75,2942.5,3055.5,4,2
23563,77.0,381.5,1043.0,0.0,0.0,0.0,7.5,5.0,1399.5,52.0,11.75,0.0,18.75,47.5,202209081900,202209082000,90.5,47.5,2953.0,3043.5,3,2
23564,77.75,382.25,1025.5,0.0,0.0,0.0,8.0,5.0,1401.5,51.5,12.5,0.0,18.75,37.0,202209082000,202209082100,81.25,37.0,2938.5,3019.75,3,1
23565,78.75,386.25,1004.75,0.0,0.0,0.0,8.0,5.0,1399.75,51.0,11.75,0.0,18.5,37.5,202209082100,202209082200,80.75,37.5,2920.5,3001.25,3,1
23566,79.0,382.75,646.25,0.0,0.0,0.0,8.0,5.0,1400.75,52.25,10.5,0.0,18.75,28.75,202209082200,202209082300,71.0,28.75,2561.0,2632.0,3,1
23567,77.25,379.25,601.0,0.0,0.0,0.0,8.0,5.0,1401.75,52.5,11.5,0.0,19.5,29.25,202209082300,202209090000,73.25,29.25,2511.75,2585.0,3,1
23568,76.5,375.25,601.75,0.0,0.0,0.0,8.0,5.0,1400.75,51.0,11.25,0.0,20.0,27.25,202209090000,202209090100,71.5,27.25,2505.25,2576.75,3,1
23569,74.75,386.25,588.5,0.0,0.0,0.0,8.0,5.0,1400.75,52.0,11.0,0.0,21.25,24.75,202209090100,202209090200,70.0,24.75,2502.25,2572.25,3,1
23570,76.25,377.5,571.25,0.0,0.0,0.0,8.0,5.0,1401.25,51.0,11.0,0.0,18.5,30.25,202209090200,202209090300,72.75,30.25,2477.25,2550.0,3,1
23571,75.5,381.5,596.25,0.0,0.0,0.0,8.0,5.0,1400.25,51.25,11.0,0.0,18.25,24.75,202209090300,202209090400,67.0,24.75,2504.75,2571.75,3,1
23572,75.0,366.25,795.75,0.0,0.0,0.0,7.75,5.0,1400.75,54.75,12.0,16.0,18.75,12.0,202209090400,202209090500,71.5,28.0,2692.5,2764.0,3,1
23573,68.5,367.5,812.5,0.0,0.0,0.0,7.0,5.0,1400.75,58.5,13.0,140.75,19.5,9.25,202209090500,202209090600,194.5,150.0,2707.75,2902.25,7,5
23574,68.75,396.25,856.5,0.0,0.0,0.0,7.0,5.0,1402.25,66.0,13.5,396.25,18.5,2.5,202209090600,202209090700,442.75,398.75,2789.75,3232.5,14,12
23575,72.0,399.5,771.0,0.0,0.0,0.0,8.0,5.0,1397.25,73.75,14.75,768.0,18.5,0.0,202209090700,202209090800,814.25,768.0,2713.5,3527.75,23,22
23576,76.5,406.75,665.5,0.0,0.0,0.0,8.0,5.0,1393.75,77.75,15.0,1134.25,18.0,0.0,202209090800,202209090900,1180.25,1134.25,2620.25,3800.5,31,30
23577,76.0,409.0,674.25,0.0,0.0,0.0,8.0,5.0,1393.0,80.5,14.5,1294.0,18.0,0.0,202209090900,202209091000,1339.5,1294.0,2632.75,3972.25,34,33
23578,64.5,408.5,675.75,0.0,0.0,0.0,8.0,5.0,1392.25,81.0,13.75,1402.75,18.25,0.75,202209091000,202209091100,1448.5,1403.5,2622.0,4070.5,36,34
23579,44.0,407.75,633.0,0.0,0.0,0.0,8.0,5.0,1391.75,81.0,13.25,1410.5,17.25,1.75,202209091100,202209091200,1455.75,1412.25,2557.5,4013.25,36,35
23580,44.0,407.0,621.0,0.0,0.0,0.0,8.0,5.0,1392.0,81.25,13.25,1270.25,19.0,0.75,202209091200,202209091300,1316.25,1271.0,2545.25,3861.5,34,33
23581,42.75,403.75,688.0,0.0,0.0,0.0,8.0,5.0,1393.0,81.25,13.0,1041.0,18.0,0.5,202209091300,202209091400,1085.5,1041.5,2608.75,3694.25,29,28
23582,44.5,403.25,697.5,0.0,0.0,0.0,8.0,5.0,1393.0,76.0,13.25,672.75,17.25,3.25,202209091400,202209091500,719.5,676.0,2614.25,3333.75,22,20
23583,44.5,367.75,757.5,0.0,0.0,0.0,8.0,5.0,1393.25,68.25,13.0,276.0,19.0,2.5,202209091500,202209091600,323.5,278.5,2631.25,2954.75,11,9
23584,45.0,355.75,732.0,0.0,0.0,0.0,8.0,5.0,1393.75,58.75,13.75,56.0,19.75,0.5,202209091600,202209091700,103.0,56.5,2585.25,2688.25,4,2
23585,44.75,356.5,734.0,0.0,0.0,0.0,7.0,5.0,1393.25,51.25,14.0,0.25,17.75,1.75,202209091700,202209091800,45.75,2.0,2579.75,2625.5,2,0
23586,43.25,356.5,722.25,0.0,0.0,0.0,7.0,5.0,1391.5,51.5,13.25,0.0,18.75,22.0,202209091800,202209091900,66.0,22.0,2565.0,2631.0,3,1
23587,43.5,354.5,727.5,0.0,0.0,0.0,7.0,5.0,1391.25,51.75,13.0,0.0,19.0,47.5,202209091900,202209092000,91.5,47.5,2568.5,2660.0,3,2
23588,44.25,398.0,653.5,0.0,0.0,0.0,6.5,5.0,1392.5,51.25,13.25,0.0,17.75,40.75,202209092000,202209092100,83.25,40.75,2539.5,2622.75,3,2
23589,44.75,409.25,604.5,0.0,0.0,0.0,6.5,5.0,1392.25,51.0,13.25,0.0,18.0,42.75,202209092100,202209092200,85.5,42.75,2501.75,2587.25,3,2
23590,44.75,410.25,513.5,0.0,0.0,0.0,7.0,5.0,1392.25,53.0,12.75,0.0,18.0,83.25,202209092200,202209092300,126.0,83.25,2413.75,2539.75,5,3
23591,45.0,409.75,509.75,0.0,0.0,0.0,7.0,5.0,1392.5,53.25,12.5,0.0,17.25,97.0,202209092300,202209100000,138.75,97.0,2410.25,2549.0,5,4
23592,45.25,412.0,513.25,0.0,0.0,0.0,7.0,5.0,1392.75,52.25,12.25,0.0,18.25,61.0,202209100000,202209100100,103.5,61.0,2415.5,2519.0,4,2
23593,45.0,411.0,515.75,0.0,0.0,0.0,7.0,5.0,1393.0,53.0,12.0,0.0,18.25,42.25,202209100100,202209100200,84.5,42.25,2417.75,2502.25,3,2
23594,45.25,402.5,522.75,0.0,0.0,0.0,7.0,5.0,1393.0,52.0,11.75,0.0,18.0,26.0,202209100200,202209100300,67.75,26.0,2415.5,2483.25,3,1
23595,45.5,400.25,513.75,0.0,0.0,0.0,7.0,5.0,1392.75,52.0,12.0,0.0,17.0,38.75,202209100300,202209100400,79.75,38.75,2404.25,2484.0,3,2
23596,46.5,395.75,507.5,0.0,0.0,0.0,7.5,5.0,1392.5,55.5,13.0,13.5,18.25,53.5,202209100400,202209100500,110.75,67.0,2397.75,2508.5,4,3
23597,46.0,397.25,567.0,0.0,0.0,0.0,7.5,5.0,1393.25,59.25,13.5,119.75,19.25,52.5,202209100500,202209100600,217.5,172.25,2462.75,2680.25,8,6
23598,46.0,398.25,621.0,0.0,0.0,0.0,8.0,5.0,1393.25,67.0,14.0,290.5,17.75,48.25,202209100600,202209100700,383.5,338.75,2525.5,2909.0,13,12
23599,46.0,410.5,718.0,0.0,0.0,0.0,8.0,5.0,1392.0,74.75,14.0,538.25,17.75,60.75,202209100700,202209100800,643.75,599.0,2641.25,3285.0,20,18
23600,45.75,415.0,580.5,0.0,0.0,0.0,8.0,5.0,1393.0,78.75,13.75,891.25,18.0,89.5,202209100800,202209100900,1025.5,980.75,2513.0,3538.5,29,28
23601,45.75,402.25,525.75,0.0,0.0,0.0,8.0,5.0,1392.75,81.75,14.0,1228.0,18.0,90.0,202209100900,202209101000,1363.0,1318.0,2448.25,3811.25,36,35
23602,44.75,402.0,503.5,0.0,0.0,0.0,8.0,5.0,1392.5,82.75,14.0,1361.5,17.5,96.25,202209101000,202209101100,1502.25,1457.75,2425.5,3927.75,38,37
23603,45.0,399.25,483.5,0.0,0.0,0.0,8.0,5.0,1392.25,82.75,13.5,1367.75,19.0,127.75,202209101100,202209101200,1541.0,1495.5,2402.75,3943.75,39,38
23604,45.0,400.0,490.75,0.0,0.0,0.0,8.0,5.0,1392.5,82.25,13.75,1238.0,18.25,134.0,202209101200,202209101300,1417.0,1372.0,2410.5,3827.5,37,36
23605,43.0,398.0,490.25,0.0,0.0,0.0,8.0,5.0,1392.75,82.25,13.5,1079.25,18.5,118.25,202209101300,202209101400,1242.5,1197.5,2406.25,3648.75,34,33
23606,45.25,395.75,511.5,0.0,0.0,0.0,8.0,5.0,1392.75,77.0,13.0,755.0,16.0,104.0,202209101400,202209101500,901.0,859.0,2422.25,3323.25,27,26
23607,45.5,396.5,510.25,0.0,0.0,0.0,8.0,5.0,1393.0,69.75,14.0,344.5,17.25,138.25,202209101500,202209101600,527.0,482.75,2415.0,2942.0,18,16
23608,45.5,392.5,551.75,0.0,0.0,0.0,7.25,5.0,1394.0,60.0,14.0,64.25,18.5,95.25,202209101600,202209101700,204.25,159.5,2443.75,2648.0,8,6
23609,45.75,396.75,594.5,0.25,0.0,0.0,7.0,5.0,1394.25,53.25,14.0,0.25,20.0,76.25,202209101700,202209101800,122.5,76.5,2484.75,2607.25,5,3
23610,45.75,396.25,544.0,0.0,0.0,0.0,7.0,5.0,1392.25,52.25,13.5,0.0,19.5,79.75,202209101800,202209101900,124.75,79.75,2430.5,2555.25,5,3
23611,46.0,393.5,498.5,0.0,0.0,0.0,7.0,5.0,1391.75,52.25,13.75,0.0,20.0,103.0,202209101900,202209102000,148.75,103.0,2382.0,2530.75,6,4
23612,45.75,384.0,530.25,0.0,0.0,0.0,7.0,5.0,1393.0,52.25,13.75,0.0,20.5,104.0,202209102000,202209102100,150.25,104.0,2405.25,2555.5,6,4
23613,45.75,372.25,536.5,0.0,0.0,0.0,7.0,5.0,1393.5,52.5,13.0,0.0,19.75,106.5,202209102100,202209102200,151.25,106.5,2400.5,2551.75,6,4
23614,45.75,344.75,525.0,0.0,0.0,0.0,7.0,5.0,1394.0,53.25,12.0,0.0,18.5,97.0,202209102200,202209102300,139.5,97.0,2362.75,2502.25,6,4
23615,45.25,329.75,521.25,0.0,0.0,0.0,7.0,5.0,1394.25,53.5,11.5,0.0,19.25,73.25,202209102300,202209110000,116.0,73.25,2344.0,2460.0,5,3
23616,52.25,309.25,521.75,0.0,0.0,0.0,7.0,5.0,1394.0,52.25,11.25,0.0,19.0,92.0,202209110000,202209110100,134.25,92.0,2329.5,2463.75,5,4
23617,66.25,309.75,493.5,0.0,0.0,0.0,7.0,5.0,1394.25,53.25,11.0,0.0,18.5,67.75,202209110100,202209110200,109.25,67.75,2317.0,2426.25,5,3
23618,73.75,305.75,491.0,0.0,0.0,0.0,8.0,5.0,1394.5,52.0,11.0,0.0,18.0,67.0,202209110200,202209110300,109.0,67.0,2317.0,2426.0,4,3
23619,74.0,324.5,478.5,0.0,0.0,0.0,8.0,5.0,1394.75,52.0,11.5,0.0,18.5,79.75,202209110300,202209110400,122.75,79.75,2323.75,2446.5,5,3
23620,74.25,313.0,484.5,0.0,0.0,0.0,8.0,5.0,1395.0,55.25,13.5,31.75,19.5,64.0,202209110400,202209110500,141.75,95.75,2322.0,2463.75,6,4
23621,74.75,319.75,517.5,0.0,0.0,0.0,8.0,5.0,1395.0,59.25,14.0,254.5,19.75,59.5,202209110500,202209110600,360.75,314.0,2366.25,2727.0,13,12
23622,74.0,315.75,527.25,0.0,0.0,0.0,8.0,5.0,1395.75,67.0,14.0,613.0,19.0,60.25,202209110600,202209110700,719.25,673.25,2379.75,3099.0,23,22
23623,75.0,316.5,544.25,0.0,0.0,0.0,8.0,5.0,1395.5,74.75,14.0,964.25,18.25,84.5,202209110700,202209110800,1094.0,1048.75,2406.0,3500.0,31,30
23624,75.0,334.75,576.75,0.0,0.0,0.0,8.0,5.0,1396.0,78.75,14.0,1277.5,19.0,91.25,202209110800,202209110900,1414.75,1368.75,2461.25,3876.0,37,35
23625,76.75,335.0,559.25,0.0,0.0,0.0,8.0,5.0,1400.0,82.25,14.0,1404.75,18.75,110.5,202209110900,202209111000,1561.0,1515.25,2453.25,4014.25,39,38
23626,76.5,333.5,531.75,0.0,0.0,0.0,8.0,5.0,1397.75,82.25,14.0,1337.5,18.5,113.0,202209111000,202209111100,1496.0,1450.5,2421.75,3917.75,38,37
23627,75.5,344.0,551.0,0.0,0.0,0.0,8.0,5.0,1397.75,83.0,13.75,1129.0,14.75,101.75,202209111100,202209111200,1272.25,1230.75,2451.25,3723.5,34,33
23628,75.75,370.5,537.25,0.0,0.0,0.0,8.25,5.0,1398.25,82.5,14.0,949.75,13.0,96.0,202209111200,202209111300,1086.0,1045.75,2464.25,3550.25,31,29
23629,75.75,338.5,454.0,0.0,0.0,0.0,9.0,5.0,1397.75,82.25,13.25,838.0,17.25,104.75,202209111300,202209111400,987.25,942.75,2348.25,3335.5,30,28
23630,76.75,332.75,425.5,0.0,0.0,0.0,9.0,5.0,1397.75,77.0,13.75,602.25,17.25,103.0,202209111400,202209111500,750.25,705.25,2309.75,3060.0,25,23
23631,77.0,332.0,561.5,0.0,0.0,0.0,9.0,5.0,1399.0,69.75,13.75,304.75,17.75,84.0,202209111500,202209111600,434.25,388.75,2439.25,2873.5,15,14
23632,76.25,335.25,581.25,0.0,0.0,0.0,9.0,5.0,1398.25,59.5,14.0,55.75,17.75,102.5,202209111600,202209111700,204.0,158.25,2450.5,2654.5,8,6
23633,77.0,334.0,606.75,0.0,0.0,0.0,9.0,5.0,1398.5,52.75,13.25,0.25,16.75,111.0,202209111700,202209111800,155.25,111.25,2469.0,2624.25,6,4
23634,76.5,334.5,566.0,0.0,0.0,0.0,9.0,5.0,1397.5,52.25,12.75,0.0,16.75,107.25,202209111800,202209111900,150.75,107.25,2426.75,2577.5,6,4
23635,76.75,334.5,538.0,0.0,0.0,0.0,8.25,5.0,1397.75,52.75,13.75,0.0,17.75,118.5,202209111900,202209112000,163.25,118.5,2399.75,2563.0,6,5
23636,73.75,333.75,579.5,0.0,0.0,0.0,8.0,5.0,1398.5,52.5,13.25,0.0,19.0,118.75,202209112000,202209112100,164.0,118.75,2438.0,2602.0,6,5
23637,72.0,334.25,590.75,0.0,0.0,0.0,8.0,5.0,1399.75,52.25,13.0,0.0,19.0,131.5,202209112100,202209112200,176.5,131.5,2449.0,2625.5,7,5
23638,76.0,321.5,598.75,0.0,0.0,0.0,9.0,5.0,1401.0,53.25,12.25,0.0,19.0,135.0,202209112200,202209112300,180.25,135.0,2450.5,2630.75,7,5
23639,75.0,313.25,550.0,0.0,0.0,0.0,9.0,5.0,1400.5,53.5,11.25,0.0,18.75,147.0,202209112300,202209120000,191.0,147.0,2392.25,2583.25,7,6
