,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
160,331.0,8397.0,45.0,201.0,1127.0,6037.0,4303.0,52063.0,170.0,220.0,4277.0,202001071600,202001071700,16134.0,4447.0,61037.0,77171.0,21,6
161,332.0,8528.0,45.0,201.0,1735.0,6354.0,4281.0,52518.0,0.0,220.0,4696.0,202001071700,202001071800,17286.0,4696.0,61624.0,78910.0,22,6
162,333.0,8497.0,45.0,201.0,1533.0,6397.0,3617.0,52610.0,0.0,222.0,5149.0,202001071800,202001071900,16918.0,5149.0,61686.0,78604.0,22,7
163,332.0,8161.0,45.0,201.0,568.0,6025.0,3382.0,52370.0,0.0,220.0,5252.0,202001071900,202001072000,15447.0,5252.0,61109.0,76556.0,20,7
164,333.0,7366.0,45.0,197.0,,5388.0,2119.0,52396.0,0.0,219.0,5187.0,202001072000,202001072100,12913.0,5187.0,60337.0,73250.0,18,7
165,333.0,6699.0,45.0,197.0,,5039.0,1865.0,52297.0,0.0,217.0,5184.0,202001072100,202001072200,12305.0,5184.0,59571.0,71876.0,17,7
166,332.0,6045.0,45.0,197.0,,4792.0,2103.0,52359.0,0.0,217.0,5253.0,202001072200,202001072300,12365.0,5253.0,58978.0,71343.0,17,7
167,332.0,4780.0,45.0,197.0,,4397.0,1603.0,52109.0,0.0,221.0,5380.0,202001072300,202001080000,11601.0,5380.0,57463.0,69064.0,17,8
168,333.0,4439.0,45.0,197.0,,4050.0,704.0,51810.0,0.0,224.0,5464.0,202001080000,202001080100,10442.0,5464.0,56824.0,67266.0,16,8
169,333.0,4401.0,46.0,198.0,,3887.0,609.0,51120.0,0.0,222.0,5593.0,202001080100,202001080200,10311.0,5593.0,56098.0,66409.0,16,8
170,334.0,4322.0,45.0,201.0,,3781.0,513.0,49726.0,0.0,218.0,5468.0,202001080200,202001080300,9980.0,5468.0,54628.0,64608.0,15,8
171,333.0,4427.0,45.0,201.0,,3777.0,493.0,50202.0,0.0,217.0,5256.0,202001080300,202001080400,9743.0,5256.0,55208.0,64951.0,15,8
172,333.0,4879.0,45.0,200.0,,3944.0,709.0,51295.0,0.0,219.0,4981.0,202001080400,202001080500,9853.0,4981.0,56752.0,66605.0,15,7
173,333.0,6788.0,45.0,200.0,,4310.0,1155.0,52804.0,0.0,218.0,4807.0,202001080500,202001080600,10490.0,4807.0,60170.0,70660.0,15,7
174,332.0,7967.0,45.0,201.0,,4954.0,2454.0,52895.0,0.0,220.0,4556.0,202001080600,202001080700,12184.0,4556.0,61440.0,73624.0,17,6
175,332.0,8317.0,45.0,201.0,710.0,5490.0,3236.0,53214.0,204.0,220.0,4253.0,202001080700,202001080800,14113.0,4457.0,62109.0,76222.0,19,6
176,331.0,8311.0,45.0,200.0,1133.0,5695.0,3254.0,53013.0,692.0,219.0,3936.0,202001080800,202001080900,14929.0,4628.0,61900.0,76829.0,19,6
177,332.0,8341.0,45.0,201.0,1267.0,5831.0,3232.0,52533.0,1661.0,218.0,3606.0,202001080900,202001081000,15815.0,5267.0,61452.0,77267.0,20,7
178,336.0,8283.0,45.0,201.0,1167.0,5825.0,3605.0,52172.0,2319.0,218.0,3278.0,202001081000,202001081100,16412.0,5597.0,61037.0,77449.0,21,7
179,348.0,8272.0,46.0,201.0,1406.0,5852.0,4032.0,52179.0,2622.0,219.0,3327.0,202001081100,202001081200,17458.0,5949.0,61046.0,78504.0,22,8
180,345.0,8245.0,46.0,201.0,1503.0,5567.0,4217.0,52080.0,2650.0,218.0,3166.0,202001081200,202001081300,17321.0,5816.0,60917.0,78238.0,22,7
181,344.0,8259.0,46.0,201.0,1390.0,5490.0,4023.0,51646.0,2342.0,216.0,2826.0,202001081300,202001081400,16287.0,5168.0,60496.0,76783.0,21,7
182,344.0,8343.0,46.0,201.0,1976.0,5666.0,3862.0,51566.0,1645.0,215.0,2638.0,202001081400,202001081500,16002.0,4283.0,60500.0,76502.0,21,6
183,345.0,8385.0,46.0,201.0,2079.0,5964.0,4675.0,51554.0,677.0,218.0,2600.0,202001081500,202001081600,16213.0,3277.0,60531.0,76744.0,21,4
184,349.0,8386.0,55.0,201.0,1769.0,6410.0,4626.0,51557.0,173.0,221.0,2636.0,202001081600,202001081700,15835.0,2809.0,60548.0,76383.0,21,4
185,351.0,8356.0,56.0,201.0,1592.0,6808.0,4535.0,52113.0,0.0,220.0,2647.0,202001081700,202001081800,15802.0,2647.0,61077.0,76879.0,21,3
186,350.0,8428.0,56.0,200.0,1804.0,6693.0,4818.0,52751.0,0.0,220.0,2902.0,202001081800,202001081900,16437.0,2902.0,61785.0,78222.0,21,4
187,350.0,8270.0,56.0,200.0,1330.0,6419.0,3584.0,52686.0,0.0,220.0,3307.0,202001081900,202001082000,14860.0,3307.0,61562.0,76422.0,19,4
188,349.0,7928.0,56.0,200.0,977.0,5938.0,2797.0,52110.0,0.0,222.0,3921.0,202001082000,202001082100,13855.0,3921.0,60643.0,74498.0,19,5
189,348.0,7574.0,56.0,200.0,1326.0,5759.0,3319.0,49420.0,0.0,225.0,4456.0,202001082100,202001082200,15085.0,4456.0,57598.0,72683.0,21,6
190,349.0,7619.0,56.0,200.0,1286.0,5418.0,3021.0,47679.0,0.0,223.0,5061.0,202001082200,202001082300,15009.0,5061.0,55903.0,70912.0,21,7
191,349.0,6599.0,56.0,202.0,421.0,5036.0,2023.0,47605.0,0.0,223.0,5676.0,202001082300,202001090000,13379.0,5676.0,54811.0,68190.0,20,8
192,349.0,6073.0,56.0,200.0,,4415.0,1440.0,47518.0,0.0,222.0,6142.0,202001090000,202001090100,12219.0,6142.0,54196.0,66415.0,18,9
193,349.0,6104.0,56.0,200.0,,4038.0,2042.0,47624.0,0.0,222.0,6569.0,202001090100,202001090200,12871.0,6569.0,54333.0,67204.0,19,10
194,353.0,5838.0,57.0,201.0,,3896.0,1175.0,47190.0,0.0,221.0,7281.0,202001090200,202001090300,12573.0,7281.0,53639.0,66212.0,19,11
195,355.0,5904.0,56.0,201.0,,3919.0,1819.0,47596.0,0.0,221.0,7949.0,202001090300,202001090400,13908.0,7949.0,54112.0,68020.0,20,12
196,354.0,5674.0,56.0,201.0,,3958.0,841.0,47424.0,0.0,220.0,8444.0,202001090400,202001090500,13463.0,8444.0,53709.0,67172.0,20,13
197,355.0,5895.0,56.0,203.0,,4415.0,1458.0,47699.0,0.0,218.0,8678.0,202001090500,202001090600,14769.0,8678.0,54208.0,68977.0,21,13
198,355.0,6386.0,56.0,203.0,1390.0,5167.0,4161.0,47208.0,0.0,219.0,8975.0,202001090600,202001090700,19912.0,8975.0,54208.0,74120.0,27,12
199,358.0,5899.0,56.0,202.0,2071.0,5779.0,4870.0,46325.0,182.0,219.0,9298.0,202001090700,202001090800,22419.0,9480.0,52840.0,75259.0,30,13
200,357.0,5857.0,56.0,203.0,1874.0,6067.0,5095.0,46178.0,754.0,220.0,9395.0,202001090800,202001090900,23405.0,10149.0,52651.0,76056.0,31,13
201,357.0,5740.0,57.0,203.0,1377.0,6090.0,4318.0,45730.0,1820.0,221.0,9441.0,202001090900,202001091000,23267.0,11261.0,52087.0,75354.0,31,15
202,357.0,5667.0,57.0,202.0,684.0,5759.0,3372.0,45726.0,2765.0,219.0,9481.0,202001091000,202001091100,22280.0,12246.0,52009.0,74289.0,30,16
203,357.0,5526.0,56.0,203.0,198.0,5241.0,2251.0,45546.0,3212.0,219.0,9538.0,202001091100,202001091200,20659.0,12750.0,51688.0,72347.0,29,18
204,356.0,5608.0,56.0,202.0,479.0,4966.0,2263.0,45603.0,3171.0,217.0,9343.0,202001091200,202001091300,20439.0,12514.0,51825.0,72264.0,28,17
205,356.0,5548.0,57.0,203.0,1294.0,4865.0,3590.0,44399.0,2659.0,217.0,9097.0,202001091300,202001091400,21722.0,11756.0,50563.0,72285.0,30,16
206,356.0,5506.0,57.0,203.0,729.0,4969.0,2791.0,44166.0,1699.0,214.0,9038.0,202001091400,202001091500,19440.0,10737.0,50288.0,69728.0,28,15
207,357.0,5455.0,57.0,203.0,422.0,5091.0,2855.0,44247.0,557.0,217.0,9289.0,202001091500,202001091600,18431.0,9846.0,50319.0,68750.0,27,14
208,356.0,5435.0,56.0,203.0,501.0,5325.0,3529.0,44301.0,137.0,203.0,9522.0,202001091600,202001091700,19217.0,9659.0,50351.0,69568.0,28,14
209,356.0,5529.0,56.0,203.0,1233.0,5778.0,4835.0,44503.0,0.0,216.0,9922.0,202001091700,202001091800,21984.0,9922.0,50647.0,72631.0,30,14
210,357.0,5496.0,56.0,203.0,1019.0,6035.0,4921.0,44502.0,0.0,219.0,10321.0,202001091800,202001091900,22515.0,10321.0,50614.0,73129.0,31,14
211,358.0,5269.0,56.0,203.0,100.0,5746.0,4016.0,44492.0,0.0,217.0,10252.0,202001091900,202001092000,20331.0,10252.0,50378.0,70709.0,29,14
212,353.0,4962.0,56.0,203.0,,5325.0,3237.0,44618.0,0.0,220.0,10160.0,202001092000,202001092100,18942.0,10160.0,50192.0,69134.0,27,15
213,357.0,5020.0,56.0,202.0,,5126.0,4002.0,45607.0,0.0,222.0,9632.0,202001092100,202001092200,18982.0,9632.0,51242.0,70224.0,27,14
214,356.0,4853.0,56.0,202.0,,4794.0,3002.0,47540.0,0.0,222.0,9296.0,202001092200,202001092300,17314.0,9296.0,53007.0,70321.0,25,13
215,356.0,4777.0,57.0,202.0,,4439.0,1693.0,48637.0,0.0,222.0,9073.0,202001092300,202001100000,15427.0,9073.0,54029.0,69456.0,22,13
216,355.0,4823.0,57.0,203.0,,4079.0,1837.0,48312.0,0.0,223.0,8435.0,202001100000,202001100100,14574.0,8435.0,53750.0,68324.0,21,12
217,357.0,4526.0,57.0,202.0,,3780.0,1114.0,47956.0,0.0,222.0,8159.0,202001100100,202001100200,13275.0,8159.0,53098.0,66373.0,20,12
218,358.0,4393.0,57.0,202.0,,3611.0,1266.0,47949.0,0.0,222.0,7832.0,202001100200,202001100300,12931.0,7832.0,52959.0,65890.0,20,12
219,356.0,4390.0,57.0,203.0,,3592.0,1266.0,48017.0,0.0,223.0,7596.0,202001100300,202001100400,12677.0,7596.0,53023.0,65700.0,19,12
220,355.0,4436.0,57.0,203.0,,3669.0,1827.0,48318.0,0.0,213.0,7286.0,202001100400,202001100500,12995.0,7286.0,53369.0,66364.0,20,11
221,354.0,5131.0,57.0,203.0,,4052.0,1955.0,48549.0,0.0,210.0,7119.0,202001100500,202001100600,13336.0,7119.0,54294.0,67630.0,20,11
222,354.0,6986.0,57.0,203.0,,4566.0,2749.0,48487.0,0.0,216.0,6903.0,202001100600,202001100700,14434.0,6903.0,56087.0,70521.0,20,10
223,353.0,7262.0,57.0,203.0,867.0,5207.0,3717.0,48750.0,151.0,219.0,6821.0,202001100700,202001100800,16982.0,6972.0,56625.0,73607.0,23,9
224,342.0,7304.0,57.0,203.0,1312.0,5644.0,4333.0,49193.0,409.0,219.0,6204.0,202001100800,202001100900,18121.0,6613.0,57099.0,75220.0,24,9
225,342.0,7312.0,57.0,203.0,1525.0,5581.0,3954.0,49165.0,1052.0,218.0,5454.0,202001100900,202001101000,17784.0,6506.0,57079.0,74863.0,24,9
226,342.0,7238.0,57.0,203.0,1260.0,5543.0,3205.0,49511.0,1776.0,219.0,5209.0,202001101000,202001101100,17212.0,6985.0,57351.0,74563.0,23,9
227,337.0,7205.0,57.0,203.0,1433.0,5308.0,2807.0,49767.0,2073.0,202.0,5052.0,202001101100,202001101200,16875.0,7125.0,57569.0,74444.0,23,10
228,337.0,7174.0,57.0,203.0,1459.0,5206.0,2917.0,49889.0,2131.0,217.0,4632.0,202001101200,202001101300,16562.0,6763.0,57660.0,74222.0,22,9
229,337.0,7170.0,57.0,203.0,1106.0,5132.0,3680.0,49949.0,1751.0,221.0,3863.0,202001101300,202001101400,15753.0,5614.0,57716.0,73469.0,21,8
230,336.0,7144.0,57.0,203.0,494.0,5095.0,3347.0,49865.0,1224.0,221.0,3042.0,202001101400,202001101500,13423.0,4266.0,57605.0,71028.0,19,6
231,336.0,7116.0,57.0,203.0,442.0,5177.0,2612.0,49907.0,538.0,222.0,2464.0,202001101500,202001101600,11455.0,3002.0,57619.0,69074.0,17,4
232,336.0,7243.0,57.0,203.0,1076.0,5639.0,3453.0,49896.0,170.0,221.0,2238.0,202001101600,202001101700,12797.0,2408.0,57735.0,70532.0,18,3
233,333.0,7243.0,57.0,203.0,1617.0,6307.0,4688.0,49874.0,0.0,221.0,2139.0,202001101700,202001101800,14972.0,2139.0,57710.0,72682.0,21,3
234,331.0,7260.0,57.0,202.0,1510.0,6363.0,3984.0,50244.0,0.0,222.0,2033.0,202001101800,202001101900,14112.0,2033.0,58094.0,72206.0,20,3
235,335.0,7232.0,57.0,202.0,1175.0,6106.0,3464.0,51056.0,0.0,221.0,1750.0,202001101900,202001102000,12716.0,1750.0,58882.0,71598.0,18,2
236,335.0,6953.0,57.0,202.0,890.0,5719.0,3437.0,51480.0,0.0,221.0,1735.0,202001102000,202001102100,12002.0,1735.0,59027.0,71029.0,17,2
237,335.0,6872.0,57.0,202.0,394.0,5320.0,2856.0,51867.0,0.0,221.0,1790.0,202001102100,202001102200,10581.0,1790.0,59333.0,69914.0,15,3
238,335.0,6983.0,57.0,202.0,249.0,5045.0,1817.0,51763.0,0.0,223.0,1763.0,202001102200,202001102300,9097.0,1763.0,59340.0,68437.0,13,3
239,351.0,5968.0,13.0,202.0,,4487.0,1716.0,52082.0,0.0,221.0,1785.0,202001102300,202001110000,8209.0,1785.0,58616.0,66825.0,12,3
240,350.0,5678.0,13.0,203.0,,4079.0,1128.0,51821.0,0.0,221.0,1909.0,202001110000,202001110100,7337.0,1909.0,58065.0,65402.0,11,3
241,349.0,5363.0,13.0,202.0,,3778.0,864.0,51807.0,0.0,223.0,2100.0,202001110100,202001110200,6965.0,2100.0,57734.0,64699.0,11,3
242,351.0,4780.0,13.0,203.0,,3551.0,815.0,51717.0,0.0,223.0,2271.0,202001110200,202001110300,6860.0,2271.0,57064.0,63924.0,11,4
243,351.0,4522.0,13.0,203.0,,3403.0,894.0,51918.0,0.0,222.0,2452.0,202001110300,202001110400,6971.0,2452.0,57007.0,63978.0,11,4
244,350.0,4429.0,13.0,202.0,,3402.0,787.0,51631.0,0.0,222.0,2674.0,202001110400,202001110500,7085.0,2674.0,56625.0,63710.0,11,4
245,352.0,4486.0,13.0,203.0,,3563.0,626.0,51645.0,0.0,220.0,2904.0,202001110500,202001110600,7313.0,2904.0,56699.0,64012.0,11,5
246,351.0,5121.0,13.0,203.0,,3952.0,1003.0,52102.0,0.0,220.0,3228.0,202001110600,202001110700,8403.0,3228.0,57790.0,66193.0,13,5
247,352.0,5249.0,13.0,203.0,,4243.0,1525.0,52548.0,210.0,220.0,3522.0,202001110700,202001110800,9720.0,3732.0,58365.0,68085.0,14,5
248,342.0,5580.0,13.0,203.0,792.0,4486.0,1751.0,52852.0,864.0,220.0,3853.0,202001110800,202001110900,11966.0,4717.0,58990.0,70956.0,17,7
249,339.0,5594.0,13.0,202.0,589.0,4503.0,1654.0,52623.0,2189.0,219.0,3918.0,202001110900,202001111000,13072.0,6107.0,58771.0,71843.0,18,9
250,340.0,5552.0,13.0,203.0,451.0,4558.0,1591.0,52711.0,3261.0,220.0,3750.0,202001111000,202001111100,13831.0,7011.0,58819.0,72650.0,19,10
251,335.0,5556.0,13.0,203.0,458.0,4463.0,1553.0,53045.0,3775.0,221.0,3751.0,202001111100,202001111200,14221.0,7526.0,59152.0,73373.0,19,10
252,333.0,5561.0,13.0,203.0,312.0,4219.0,1042.0,53195.0,3766.0,220.0,3781.0,202001111200,202001111300,13340.0,7547.0,59305.0,72645.0,18,10
253,335.0,5334.0,13.0,203.0,,3956.0,1031.0,52796.0,3255.0,220.0,3718.0,202001111300,202001111400,12180.0,6973.0,58681.0,70861.0,17,10
254,335.0,5568.0,14.0,203.0,,3938.0,1157.0,51923.0,2216.0,220.0,3418.0,202001111400,202001111500,10949.0,5634.0,58043.0,68992.0,16,8
255,334.0,5794.0,14.0,203.0,41.0,3818.0,870.0,52166.0,866.0,221.0,3183.0,202001111500,202001111600,8999.0,4049.0,58511.0,67510.0,13,6
256,334.0,6011.0,13.0,203.0,541.0,4131.0,2601.0,52673.0,184.0,221.0,3272.0,202001111600,202001111700,10950.0,3456.0,59234.0,70184.0,16,5
257,333.0,5919.0,13.0,203.0,1025.0,4793.0,3475.0,53138.0,0.0,222.0,3594.0,202001111700,202001111800,13109.0,3594.0,59606.0,72715.0,18,5
258,333.0,5881.0,13.0,202.0,866.0,4954.0,3261.0,53361.0,0.0,221.0,3937.0,202001111800,202001111900,13239.0,3937.0,59790.0,73029.0,18,5
259,334.0,5895.0,13.0,202.0,,4618.0,2315.0,53254.0,0.0,221.0,4085.0,202001111900,202001112000,11239.0,4085.0,59698.0,70937.0,16,6
260,333.0,5531.0,13.0,202.0,,4197.0,1331.0,53052.0,0.0,220.0,4175.0,202001112000,202001112100,9923.0,4175.0,59131.0,69054.0,14,6
261,332.0,5328.0,13.0,202.0,,4065.0,1657.0,53645.0,0.0,221.0,4348.0,202001112100,202001112200,10291.0,4348.0,59520.0,69811.0,15,6
262,330.0,5917.0,13.0,202.0,,3963.0,1395.0,53710.0,0.0,222.0,4695.0,202001112200,202001112300,10275.0,4695.0,60172.0,70447.0,15,7
263,320.0,4647.0,13.0,202.0,,3613.0,795.0,53763.0,0.0,223.0,4888.0,202001112300,202001120000,9519.0,4888.0,58945.0,68464.0,14,7
264,322.0,3391.0,13.0,200.0,,3337.0,700.0,53656.0,0.0,223.0,5130.0,202001120000,202001120100,9390.0,5130.0,57582.0,66972.0,14,8
265,324.0,3037.0,13.0,200.0,,3162.0,877.0,53462.0,0.0,223.0,5425.0,202001120100,202001120200,9687.0,5425.0,57036.0,66723.0,15,8
266,323.0,2873.0,13.0,201.0,,2961.0,737.0,51955.0,0.0,222.0,5610.0,202001120200,202001120300,9530.0,5610.0,55365.0,64895.0,15,9
267,325.0,2872.0,13.0,202.0,,2717.0,692.0,51115.0,0.0,223.0,5863.0,202001120300,202001120400,9495.0,5863.0,54527.0,64022.0,15,9
268,323.0,2871.0,13.0,202.0,,2639.0,700.0,50993.0,0.0,221.0,6149.0,202001120400,202001120500,9709.0,6149.0,54402.0,64111.0,15,10
269,322.0,2884.0,13.0,202.0,,2729.0,633.0,50635.0,0.0,221.0,6338.0,202001120500,202001120600,9921.0,6338.0,54056.0,63977.0,16,10
270,322.0,2892.0,13.0,202.0,,2899.0,631.0,50200.0,0.0,221.0,6619.0,202001120600,202001120700,10370.0,6619.0,53629.0,63999.0,16,10
271,322.0,2894.0,13.0,200.0,,3168.0,964.0,50626.0,223.0,221.0,6971.0,202001120700,202001120800,11547.0,7194.0,54055.0,65602.0,18,11
272,320.0,2891.0,13.0,199.0,,3374.0,1082.0,50940.0,945.0,221.0,6856.0,202001120800,202001120900,12478.0,7801.0,54363.0,66841.0,19,12
273,320.0,3094.0,13.0,201.0,74.0,3535.0,1332.0,51655.0,2252.0,221.0,6728.0,202001120900,202001121000,14142.0,8980.0,55283.0,69425.0,20,13
274,323.0,3073.0,13.0,203.0,121.0,3695.0,1208.0,51961.0,3167.0,220.0,6511.0,202001121000,202001121100,14922.0,9678.0,55573.0,70495.0,21,14
275,323.0,3250.0,14.0,203.0,1249.0,3663.0,1184.0,52377.0,3371.0,222.0,6384.0,202001121100,202001121200,16073.0,9755.0,56167.0,72240.0,22,14
276,322.0,2947.0,14.0,201.0,194.0,3507.0,826.0,51989.0,3298.0,222.0,6259.0,202001121200,202001121300,14306.0,9557.0,55473.0,69779.0,21,14
277,321.0,2936.0,13.0,201.0,,3279.0,574.0,52283.0,2833.0,222.0,5847.0,202001121300,202001121400,12755.0,8680.0,55754.0,68509.0,19,13
278,323.0,2985.0,14.0,203.0,,3154.0,1072.0,52904.0,1818.0,222.0,5339.0,202001121400,202001121500,11605.0,7157.0,56429.0,68034.0,17,11
279,324.0,3130.0,14.0,203.0,,3244.0,1310.0,52580.0,685.0,221.0,5050.0,202001121500,202001121600,10510.0,5735.0,56251.0,66761.0,16,9
280,323.0,3813.0,14.0,203.0,199.0,3519.0,1882.0,52999.0,174.0,221.0,4676.0,202001121600,202001121700,10671.0,4850.0,57352.0,68023.0,16,7
281,322.0,4483.0,13.0,201.0,1221.0,4107.0,2934.0,53910.0,0.0,221.0,4214.0,202001121700,202001121800,12697.0,4214.0,58929.0,71626.0,18,6
282,321.0,4578.0,13.0,203.0,1951.0,4664.0,3262.0,54069.0,0.0,221.0,3987.0,202001121800,202001121900,14085.0,3987.0,59184.0,73269.0,19,5
283,323.0,4514.0,13.0,202.0,1278.0,4445.0,2681.0,54136.0,0.0,222.0,3781.0,202001121900,202001122000,12407.0,3781.0,59188.0,71595.0,17,5
284,322.0,4322.0,13.0,202.0,663.0,4088.0,1329.0,53969.0,0.0,220.0,3666.0,202001122000,202001122100,9966.0,3666.0,58828.0,68794.0,14,5
285,323.0,4171.0,13.0,202.0,597.0,3865.0,1044.0,53741.0,0.0,214.0,3585.0,202001122100,202001122200,9305.0,3585.0,58450.0,67755.0,14,5
286,322.0,4527.0,13.0,202.0,878.0,3728.0,1585.0,53866.0,0.0,221.0,3304.0,202001122200,202001122300,9716.0,3304.0,58930.0,68646.0,14,5
287,322.0,4579.0,13.0,202.0,359.0,3317.0,1529.0,53872.0,0.0,221.0,3026.0,202001122300,202001130000,8452.0,3026.0,58988.0,67440.0,13,4
288,323.0,4108.0,13.0,202.0,,3114.0,849.0,53514.0,0.0,222.0,2776.0,202001130000,202001130100,6961.0,2776.0,58160.0,65121.0,11,4
289,321.0,4154.0,13.0,202.0,,3042.0,844.0,53742.0,0.0,222.0,2496.0,202001130100,202001130200,6604.0,2496.0,58432.0,65036.0,10,4
290,308.0,4017.0,13.0,202.0,,2958.0,836.0,53538.0,0.0,222.0,2379.0,202001130200,202001130300,6395.0,2379.0,58078.0,64473.0,10,4
291,302.0,4198.0,9.0,203.0,,2934.0,871.0,53126.0,0.0,220.0,2467.0,202001130300,202001130400,6492.0,2467.0,57838.0,64330.0,10,4
292,303.0,5228.0,8.0,203.0,,2943.0,979.0,53264.0,0.0,221.0,2531.0,202001130400,202001130500,6674.0,2531.0,59006.0,65680.0,10,4
293,304.0,7079.0,8.0,202.0,355.0,3662.0,3002.0,53697.0,0.0,220.0,2787.0,202001130500,202001130600,10026.0,2787.0,61290.0,71316.0,14,4
294,314.0,7757.0,8.0,202.0,1663.0,4739.0,5170.0,53893.0,0.0,221.0,2997.0,202001130600,202001130700,14790.0,2997.0,62174.0,76964.0,19,4
295,317.0,7807.0,8.0,203.0,1966.0,5370.0,5868.0,54282.0,211.0,219.0,3359.0,202001130700,202001130800,16993.0,3570.0,62617.0,79610.0,21,4
296,315.0,7689.0,7.0,203.0,2367.0,5908.0,5957.0,54364.0,710.0,219.0,3938.0,202001130800,202001130900,19099.0,4648.0,62578.0,81677.0,23,6
297,319.0,7571.0,4.0,203.0,2457.0,5859.0,5778.0,54460.0,1527.0,219.0,3992.0,202001130900,202001131000,19832.0,5519.0,62557.0,82389.0,24,7
298,320.0,7528.0,2.0,203.0,2482.0,5826.0,5442.0,54470.0,2282.0,218.0,4379.0,202001131000,202001131100,20629.0,6661.0,62523.0,83152.0,25,8
299,320.0,7450.0,5.0,202.0,2201.0,5592.0,4937.0,54483.0,2859.0,220.0,5486.0,202001131100,202001131200,21295.0,8345.0,62460.0,83755.0,25,10
300,323.0,7593.0,51.0,202.0,1851.0,5758.0,4372.0,54472.0,2989.0,219.0,6283.0,202001131200,202001131300,21472.0,9272.0,62641.0,84113.0,26,11
301,322.0,7683.0,51.0,203.0,1154.0,5426.0,3626.0,54472.0,2506.0,221.0,6847.0,202001131300,202001131400,19780.0,9353.0,62731.0,82511.0,24,11
302,323.0,7719.0,51.0,203.0,1041.0,5389.0,3464.0,54368.0,1620.0,221.0,7349.0,202001131400,202001131500,19084.0,8969.0,62664.0,81748.0,23,11
303,322.0,7746.0,51.0,203.0,1094.0,5434.0,3782.0,54333.0,626.0,220.0,8019.0,202001131500,202001131600,19175.0,8645.0,62655.0,81830.0,23,11
304,323.0,7874.0,51.0,203.0,1619.0,5818.0,4701.0,54300.0,184.0,220.0,9109.0,202001131600,202001131700,21651.0,9293.0,62751.0,84402.0,26,11
305,323.0,8195.0,51.0,203.0,1521.0,6070.0,4936.0,54203.0,0.0,221.0,9990.0,202001131700,202001131800,22738.0,9990.0,62975.0,85713.0,27,12
306,324.0,8328.0,51.0,203.0,973.0,5885.0,4204.0,54173.0,0.0,221.0,10574.0,202001131800,202001131900,21857.0,10574.0,63079.0,84936.0,26,12
307,325.0,6918.0,51.0,202.0,645.0,5122.0,2615.0,53994.0,0.0,222.0,10798.0,202001131900,202001132000,19402.0,10798.0,61490.0,80892.0,24,13
308,324.0,5626.0,51.0,199.0,10.0,4757.0,1883.0,52730.0,0.0,221.0,11034.0,202001132000,202001132100,17905.0,11034.0,58930.0,76835.0,23,14
309,320.0,4913.0,51.0,199.0,,4435.0,1720.0,50936.0,0.0,221.0,10944.0,202001132100,202001132200,17320.0,10944.0,56419.0,73739.0,23,15
310,317.0,4360.0,51.0,199.0,,4322.0,1212.0,50058.0,0.0,221.0,11186.0,202001132200,202001132300,16941.0,11186.0,54985.0,71926.0,24,16
311,325.0,4018.0,13.0,199.0,,3942.0,944.0,50578.0,0.0,222.0,11334.0,202001132300,202001140000,16442.0,11334.0,55133.0,71575.0,23,16
312,325.0,3586.0,13.0,203.0,,3626.0,867.0,50147.0,0.0,221.0,11341.0,202001140000,202001140100,16055.0,11341.0,54274.0,70329.0,23,16
313,325.0,3643.0,13.0,203.0,,3457.0,819.0,48798.0,0.0,221.0,11348.0,202001140100,202001140200,15845.0,11348.0,52982.0,68827.0,23,16
314,326.0,3660.0,13.0,203.0,,3323.0,766.0,47091.0,0.0,222.0,11479.0,202001140200,202001140300,15790.0,11479.0,51293.0,67083.0,24,17
315,326.0,3684.0,14.0,203.0,,3301.0,678.0,46840.0,0.0,222.0,11364.0,202001140300,202001140400,15565.0,11364.0,51067.0,66632.0,23,17
316,326.0,3887.0,14.0,203.0,,3348.0,1217.0,48833.0,0.0,222.0,11124.0,202001140400,202001140500,15911.0,11124.0,53263.0,69174.0,23,16
317,326.0,4262.0,13.0,201.0,,3520.0,1584.0,50777.0,0.0,221.0,10809.0,202001140500,202001140600,16134.0,10809.0,55579.0,71713.0,22,15
318,326.0,5269.0,11.0,203.0,816.0,4252.0,3365.0,50917.0,0.0,221.0,10862.0,202001140600,202001140700,19516.0,10862.0,56726.0,76242.0,26,14
319,327.0,5718.0,8.0,203.0,1139.0,5030.0,4099.0,50577.0,197.0,221.0,10849.0,202001140700,202001140800,21535.0,11046.0,56833.0,78368.0,27,14
320,327.0,5649.0,8.0,203.0,691.0,5151.0,3477.0,50403.0,661.0,220.0,11089.0,202001140800,202001140900,21289.0,11750.0,56590.0,77879.0,27,15
321,325.0,5213.0,8.0,203.0,555.0,5197.0,3334.0,50632.0,1621.0,220.0,11468.0,202001140900,202001141000,22395.0,13089.0,56381.0,78776.0,28,17
322,328.0,5166.0,8.0,203.0,952.0,5025.0,3620.0,50663.0,2355.0,220.0,11771.0,202001141000,202001141100,23943.0,14126.0,56368.0,80311.0,30,18
323,326.0,5387.0,16.0,203.0,1756.0,4587.0,3708.0,50669.0,2594.0,221.0,11803.0,202001141100,202001141200,24669.0,14397.0,56601.0,81270.0,30,18
